,white_piece0_strength,white_piece0_file,white_piece0_rank,black_piece0_strength,black_piece0_file,black_piece0_rank,class
26116,4.0,4.0,6.0,7.0,2.0,8.0,w
26117,4.0,5.0,6.0,7.0,2.0,8.0,w
26118,4.0,6.0,6.0,7.0,2.0,8.0,b
26119,4.0,0.0,5.0,7.0,2.0,8.0,d
26120,4.0,3.0,5.0,7.0,2.0,8.0,b
26121,4.0,6.0,5.0,7.0,2.0,8.0,d
26122,4.0,0.0,4.0,7.0,2.0,8.0,b
26123,4.0,3.0,4.0,7.0,2.0,8.0,d
26124,4.0,6.0,4.0,7.0,2.0,8.0,b
26125,4.0,0.0,3.0,7.0,2.0,8.0,d
26126,4.0,3.0,3.0,7.0,2.0,8.0,b
26127,4.0,6.0,3.0,7.0,2.0,8.0,d
26128,4.0,0.0,2.0,7.0,2.0,8.0,b
26129,4.0,1.0,2.0,7.0,2.0,8.0,b
26130,4.0,2.0,2.0,7.0,2.0,8.0,b
26131,4.0,3.0,2.0,7.0,2.0,8.0,b
26132,4.0,4.0,2.0,7.0,2.0,8.0,b
26133,4.0,5.0,2.0,7.0,2.0,8.0,b
26134,4.0,6.0,2.0,7.0,2.0,8.0,b
26135,4.0,0.0,1.0,7.0,2.0,8.0,b
26136,4.0,1.0,1.0,7.0,2.0,8.0,b
26137,4.0,2.0,1.0,7.0,2.0,8.0,b
26138,4.0,3.0,1.0,7.0,2.0,8.0,b
26139,4.0,4.0,1.0,7.0,2.0,8.0,b
26140,4.0,5.0,1.0,7.0,2.0,8.0,b
26141,4.0,6.0,1.0,7.0,2.0,8.0,b
26142,4.0,0.0,0.0,7.0,2.0,8.0,b
26143,4.0,1.0,0.0,7.0,2.0,8.0,b
26144,4.0,2.0,0.0,7.0,2.0,8.0,b
26145,4.0,4.0,0.0,7.0,2.0,8.0,b
26146,4.0,5.0,0.0,7.0,2.0,8.0,b
26147,4.0,6.0,0.0,7.0,2.0,8.0,b
26148,4.0,0.0,8.0,7.0,4.0,8.0,w
26149,4.0,1.0,8.0,7.0,4.0,8.0,w
26150,4.0,2.0,8.0,7.0,4.0,8.0,w
26151,4.0,5.0,8.0,7.0,4.0,8.0,d
26152,4.0,6.0,8.0,7.0,4.0,8.0,b
26153,4.0,0.0,7.0,7.0,4.0,8.0,w
26154,4.0,1.0,7.0,7.0,4.0,8.0,w
26155,4.0,2.0,7.0,7.0,4.0,8.0,w
26156,4.0,3.0,7.0,7.0,4.0,8.0,w
26157,4.0,4.0,7.0,7.0,4.0,8.0,w
26158,4.0,5.0,7.0,7.0,4.0,8.0,b
26159,4.0,6.0,7.0,7.0,4.0,8.0,d
26160,4.0,0.0,6.0,7.0,4.0,8.0,b
26161,4.0,1.0,6.0,7.0,4.0,8.0,w
26162,4.0,2.0,6.0,7.0,4.0,8.0,w
26163,4.0,3.0,6.0,7.0,4.0,8.0,w
26164,4.0,4.0,6.0,7.0,4.0,8.0,b
26165,4.0,5.0,6.0,7.0,4.0,8.0,d
26166,4.0,6.0,6.0,7.0,4.0,8.0,b
26167,4.0,0.0,5.0,7.0,4.0,8.0,d
26168,4.0,3.0,5.0,7.0,4.0,8.0,b
26169,4.0,6.0,5.0,7.0,4.0,8.0,d
26170,4.0,0.0,4.0,7.0,4.0,8.0,b
26171,4.0,3.0,4.0,7.0,4.0,8.0,d
26172,4.0,6.0,4.0,7.0,4.0,8.0,b
26173,4.0,0.0,3.0,7.0,4.0,8.0,d
26174,4.0,3.0,3.0,7.0,4.0,8.0,b
26175,4.0,6.0,3.0,7.0,4.0,8.0,d
26176,4.0,0.0,2.0,7.0,4.0,8.0,b
26177,4.0,1.0,2.0,7.0,4.0,8.0,b
26178,4.0,2.0,2.0,7.0,4.0,8.0,b
26179,4.0,3.0,2.0,7.0,4.0,8.0,b
26180,4.0,4.0,2.0,7.0,4.0,8.0,b
26181,4.0,5.0,2.0,7.0,4.0,8.0,b
26182,4.0,6.0,2.0,7.0,4.0,8.0,b
26183,4.0,0.0,1.0,7.0,4.0,8.0,b
26184,4.0,1.0,1.0,7.0,4.0,8.0,b
26185,4.0,2.0,1.0,7.0,4.0,8.0,b
26186,4.0,3.0,1.0,7.0,4.0,8.0,b
26187,4.0,4.0,1.0,7.0,4.0,8.0,b
26188,4.0,5.0,1.0,7.0,4.0,8.0,b
26189,4.0,6.0,1.0,7.0,4.0,8.0,b
26190,4.0,0.0,0.0,7.0,4.0,8.0,b
26191,4.0,1.0,0.0,7.0,4.0,8.0,b
26192,4.0,2.0,0.0,7.0,4.0,8.0,b
26193,4.0,4.0,0.0,7.0,4.0,8.0,b
26194,4.0,5.0,0.0,7.0,4.0,8.0,b
26195,4.0,6.0,0.0,7.0,4.0,8.0,b
26196,4.0,0.0,8.0,7.0,5.0,8.0,w
26197,4.0,1.0,8.0,7.0,5.0,8.0,w
26198,4.0,2.0,8.0,7.0,5.0,8.0,w
26199,4.0,4.0,8.0,7.0,5.0,8.0,w
26200,4.0,6.0,8.0,7.0,5.0,8.0,d
26201,4.0,0.0,7.0,7.0,5.0,8.0,w
26202,4.0,1.0,7.0,7.0,5.0,8.0,w
26203,4.0,2.0,7.0,7.0,5.0,8.0,w
26204,4.0,3.0,7.0,7.0,5.0,8.0,w
26205,4.0,4.0,7.0,7.0,5.0,8.0,w
26206,4.0,5.0,7.0,7.0,5.0,8.0,w
26207,4.0,6.0,7.0,7.0,5.0,8.0,b
26208,4.0,0.0,6.0,7.0,5.0,8.0,w
26209,4.0,1.0,6.0,7.0,5.0,8.0,w
26210,4.0,2.0,6.0,7.0,5.0,8.0,w
26211,4.0,3.0,6.0,7.0,5.0,8.0,w
26212,4.0,4.0,6.0,7.0,5.0,8.0,w
26213,4.0,5.0,6.0,7.0,5.0,8.0,b
26214,4.0,6.0,6.0,7.0,5.0,8.0,d
26215,4.0,0.0,5.0,7.0,5.0,8.0,b
26216,4.0,3.0,5.0,7.0,5.0,8.0,w
26217,4.0,6.0,5.0,7.0,5.0,8.0,b
26218,4.0,0.0,4.0,7.0,5.0,8.0,d
26219,4.0,3.0,4.0,7.0,5.0,8.0,b
26220,4.0,6.0,4.0,7.0,5.0,8.0,d
26221,4.0,0.0,3.0,7.0,5.0,8.0,b
26222,4.0,3.0,3.0,7.0,5.0,8.0,d
26223,4.0,6.0,3.0,7.0,5.0,8.0,b
26224,4.0,0.0,2.0,7.0,5.0,8.0,d
26225,4.0,1.0,2.0,7.0,5.0,8.0,b
26226,4.0,2.0,2.0,7.0,5.0,8.0,b
26227,4.0,3.0,2.0,7.0,5.0,8.0,b
26228,4.0,4.0,2.0,7.0,5.0,8.0,b
26229,4.0,5.0,2.0,7.0,5.0,8.0,b
26230,4.0,6.0,2.0,7.0,5.0,8.0,b
26231,4.0,0.0,1.0,7.0,5.0,8.0,b
26232,4.0,1.0,1.0,7.0,5.0,8.0,b
26233,4.0,2.0,1.0,7.0,5.0,8.0,b
26234,4.0,3.0,1.0,7.0,5.0,8.0,b
26235,4.0,4.0,1.0,7.0,5.0,8.0,b
26236,4.0,5.0,1.0,7.0,5.0,8.0,b
26237,4.0,6.0,1.0,7.0,5.0,8.0,b
26238,4.0,0.0,0.0,7.0,5.0,8.0,b
26239,4.0,1.0,0.0,7.0,5.0,8.0,b
26240,4.0,2.0,0.0,7.0,5.0,8.0,b
26241,4.0,4.0,0.0,7.0,5.0,8.0,b
26242,4.0,5.0,0.0,7.0,5.0,8.0,b
26243,4.0,6.0,0.0,7.0,5.0,8.0,b
26244,4.0,0.0,8.0,7.0,6.0,8.0,w
26245,4.0,1.0,8.0,7.0,6.0,8.0,w
26246,4.0,2.0,8.0,7.0,6.0,8.0,w
26247,4.0,4.0,8.0,7.0,6.0,8.0,w
26248,4.0,5.0,8.0,7.0,6.0,8.0,w
26249,4.0,0.0,7.0,7.0,6.0,8.0,w
26250,4.0,1.0,7.0,7.0,6.0,8.0,w
26251,4.0,2.0,7.0,7.0,6.0,8.0,w
26252,4.0,3.0,7.0,7.0,6.0,8.0,w
26253,4.0,4.0,7.0,7.0,6.0,8.0,w
26254,4.0,5.0,7.0,7.0,6.0,8.0,w
26255,4.0,6.0,7.0,7.0,6.0,8.0,w
26256,4.0,0.0,6.0,7.0,6.0,8.0,w
26257,4.0,1.0,6.0,7.0,6.0,8.0,w
26258,4.0,2.0,6.0,7.0,6.0,8.0,w
26259,4.0,3.0,6.0,7.0,6.0,8.0,w
26260,4.0,4.0,6.0,7.0,6.0,8.0,w
26261,4.0,5.0,6.0,7.0,6.0,8.0,w
26262,4.0,6.0,6.0,7.0,6.0,8.0,b
26263,4.0,0.0,5.0,7.0,6.0,8.0,w
26264,4.0,3.0,5.0,7.0,6.0,8.0,w
26265,4.0,6.0,5.0,7.0,6.0,8.0,d
26266,4.0,0.0,4.0,7.0,6.0,8.0,b
26267,4.0,3.0,4.0,7.0,6.0,8.0,w
26268,4.0,6.0,4.0,7.0,6.0,8.0,b
26269,4.0,0.0,3.0,7.0,6.0,8.0,d
26270,4.0,3.0,3.0,7.0,6.0,8.0,b
26271,4.0,6.0,3.0,7.0,6.0,8.0,b
26272,4.0,0.0,2.0,7.0,6.0,8.0,b
26273,4.0,1.0,2.0,7.0,6.0,8.0,d
26274,4.0,2.0,2.0,7.0,6.0,8.0,b
26275,4.0,3.0,2.0,7.0,6.0,8.0,d
26276,4.0,4.0,2.0,7.0,6.0,8.0,b
26277,4.0,5.0,2.0,7.0,6.0,8.0,b
26278,4.0,6.0,2.0,7.0,6.0,8.0,b
26279,4.0,0.0,1.0,7.0,6.0,8.0,d
26280,4.0,1.0,1.0,7.0,6.0,8.0,b
26281,4.0,2.0,1.0,7.0,6.0,8.0,b
26282,4.0,3.0,1.0,7.0,6.0,8.0,b
26283,4.0,4.0,1.0,7.0,6.0,8.0,b
26284,4.0,5.0,1.0,7.0,6.0,8.0,b
26285,4.0,6.0,1.0,7.0,6.0,8.0,b
26286,4.0,0.0,0.0,7.0,6.0,8.0,b
26287,4.0,1.0,0.0,7.0,6.0,8.0,b
26288,4.0,2.0,0.0,7.0,6.0,8.0,b
26289,4.0,4.0,0.0,7.0,6.0,8.0,b
26290,4.0,5.0,0.0,7.0,6.0,8.0,b
26291,4.0,6.0,0.0,7.0,6.0,8.0,b
26292,4.0,0.0,8.0,7.0,0.0,7.0,w
26293,4.0,1.0,8.0,7.0,0.0,7.0,w
26294,4.0,2.0,8.0,7.0,0.0,7.0,w
26295,4.0,4.0,8.0,7.0,0.0,7.0,w
26296,4.0,5.0,8.0,7.0,0.0,7.0,w
26297,4.0,6.0,8.0,7.0,0.0,7.0,w
26298,4.0,1.0,7.0,7.0,0.0,7.0,w
26299,4.0,2.0,7.0,7.0,0.0,7.0,w
26300,4.0,3.0,7.0,7.0,0.0,7.0,w
26301,4.0,4.0,7.0,7.0,0.0,7.0,w
26302,4.0,5.0,7.0,7.0,0.0,7.0,w
26303,4.0,6.0,7.0,7.0,0.0,7.0,w
26304,4.0,0.0,6.0,7.0,0.0,7.0,d
26305,4.0,1.0,6.0,7.0,0.0,7.0,b
26306,4.0,2.0,6.0,7.0,0.0,7.0,w
26307,4.0,3.0,6.0,7.0,0.0,7.0,w
26308,4.0,4.0,6.0,7.0,0.0,7.0,w
26309,4.0,5.0,6.0,7.0,0.0,7.0,w
26310,4.0,6.0,6.0,7.0,0.0,7.0,w
26311,4.0,0.0,5.0,7.0,0.0,7.0,b
26312,4.0,3.0,5.0,7.0,0.0,7.0,w
26313,4.0,6.0,5.0,7.0,0.0,7.0,b
26314,4.0,0.0,4.0,7.0,0.0,7.0,b
26315,4.0,3.0,4.0,7.0,0.0,7.0,b
26316,4.0,6.0,4.0,7.0,0.0,7.0,d
26317,4.0,0.0,3.0,7.0,0.0,7.0,b
26318,4.0,3.0,3.0,7.0,0.0,7.0,d
26319,4.0,6.0,3.0,7.0,0.0,7.0,b
26320,4.0,0.0,2.0,7.0,0.0,7.0,b
26321,4.0,1.0,2.0,7.0,0.0,7.0,b
26322,4.0,2.0,2.0,7.0,0.0,7.0,b
26323,4.0,3.0,2.0,7.0,0.0,7.0,b
26324,4.0,4.0,2.0,7.0,0.0,7.0,b
26325,4.0,5.0,2.0,7.0,0.0,7.0,b
26326,4.0,6.0,2.0,7.0,0.0,7.0,d
26327,4.0,0.0,1.0,7.0,0.0,7.0,b
26328,4.0,1.0,1.0,7.0,0.0,7.0,b
26329,4.0,2.0,1.0,7.0,0.0,7.0,b
26330,4.0,3.0,1.0,7.0,0.0,7.0,b
26331,4.0,4.0,1.0,7.0,0.0,7.0,b
26332,4.0,5.0,1.0,7.0,0.0,7.0,b
26333,4.0,6.0,1.0,7.0,0.0,7.0,b
26334,4.0,0.0,0.0,7.0,0.0,7.0,b
26335,4.0,1.0,0.0,7.0,0.0,7.0,b
26336,4.0,2.0,0.0,7.0,0.0,7.0,b
26337,4.0,4.0,0.0,7.0,0.0,7.0,b
26338,4.0,5.0,0.0,7.0,0.0,7.0,b
26339,4.0,6.0,0.0,7.0,0.0,7.0,b
26340,4.0,0.0,8.0,7.0,1.0,7.0,b
26341,4.0,1.0,8.0,7.0,1.0,7.0,w
26342,4.0,2.0,8.0,7.0,1.0,7.0,w
26343,4.0,4.0,8.0,7.0,1.0,7.0,w
26344,4.0,5.0,8.0,7.0,1.0,7.0,w
26345,4.0,6.0,8.0,7.0,1.0,7.0,w
26346,4.0,0.0,7.0,7.0,1.0,7.0,d
26347,4.0,2.0,7.0,7.0,1.0,7.0,w
26348,4.0,3.0,7.0,7.0,1.0,7.0,w
26349,4.0,4.0,7.0,7.0,1.0,7.0,w
26350,4.0,5.0,7.0,7.0,1.0,7.0,w
26351,4.0,6.0,7.0,7.0,1.0,7.0,w
26352,4.0,0.0,6.0,7.0,1.0,7.0,b
26353,4.0,1.0,6.0,7.0,1.0,7.0,d
26354,4.0,2.0,6.0,7.0,1.0,7.0,b
26355,4.0,3.0,6.0,7.0,1.0,7.0,w
26356,4.0,4.0,6.0,7.0,1.0,7.0,w
26357,4.0,5.0,6.0,7.0,1.0,7.0,w
26358,4.0,6.0,6.0,7.0,1.0,7.0,b
26359,4.0,0.0,5.0,7.0,1.0,7.0,d
26360,4.0,3.0,5.0,7.0,1.0,7.0,b
26361,4.0,6.0,5.0,7.0,1.0,7.0,d
26362,4.0,0.0,4.0,7.0,1.0,7.0,b
26363,4.0,3.0,4.0,7.0,1.0,7.0,d
26364,4.0,6.0,4.0,7.0,1.0,7.0,b
26365,4.0,0.0,3.0,7.0,1.0,7.0,b
26366,4.0,3.0,3.0,7.0,1.0,7.0,b
26367,4.0,6.0,3.0,7.0,1.0,7.0,d
26368,4.0,0.0,2.0,7.0,1.0,7.0,b
26369,4.0,1.0,2.0,7.0,1.0,7.0,b
26370,4.0,2.0,2.0,7.0,1.0,7.0,b
26371,4.0,3.0,2.0,7.0,1.0,7.0,b
26372,4.0,4.0,2.0,7.0,1.0,7.0,b
26373,4.0,5.0,2.0,7.0,1.0,7.0,b
26374,4.0,6.0,2.0,7.0,1.0,7.0,b
26375,4.0,0.0,1.0,7.0,1.0,7.0,b
26376,4.0,1.0,1.0,7.0,1.0,7.0,b
26377,4.0,2.0,1.0,7.0,1.0,7.0,b
26378,4.0,3.0,1.0,7.0,1.0,7.0,b
26379,4.0,4.0,1.0,7.0,1.0,7.0,b
26380,4.0,5.0,1.0,7.0,1.0,7.0,b
26381,4.0,6.0,1.0,7.0,1.0,7.0,b
26382,4.0,0.0,0.0,7.0,1.0,7.0,b
26383,4.0,1.0,0.0,7.0,1.0,7.0,b
26384,4.0,2.0,0.0,7.0,1.0,7.0,b
26385,4.0,4.0,0.0,7.0,1.0,7.0,b
26386,4.0,5.0,0.0,7.0,1.0,7.0,b
26387,4.0,6.0,0.0,7.0,1.0,7.0,b
26388,4.0,0.0,8.0,7.0,2.0,7.0,d
26389,4.0,1.0,8.0,7.0,2.0,7.0,b
26390,4.0,2.0,8.0,7.0,2.0,7.0,w
26391,4.0,4.0,8.0,7.0,2.0,7.0,w
26392,4.0,5.0,8.0,7.0,2.0,7.0,w
26393,4.0,6.0,8.0,7.0,2.0,7.0,w
26394,4.0,0.0,7.0,7.0,2.0,7.0,b
26395,4.0,1.0,7.0,7.0,2.0,7.0,d
26396,4.0,3.0,7.0,7.0,2.0,7.0,w
26397,4.0,4.0,7.0,7.0,2.0,7.0,w
26398,4.0,5.0,7.0,7.0,2.0,7.0,w
26399,4.0,6.0,7.0,7.0,2.0,7.0,b
26400,4.0,0.0,6.0,7.0,2.0,7.0,d
26401,4.0,1.0,6.0,7.0,2.0,7.0,b
26402,4.0,2.0,6.0,7.0,2.0,7.0,d
26403,4.0,3.0,6.0,7.0,2.0,7.0,b
26404,4.0,4.0,6.0,7.0,2.0,7.0,w
26405,4.0,5.0,6.0,7.0,2.0,7.0,b
26406,4.0,6.0,6.0,7.0,2.0,7.0,d
26407,4.0,0.0,5.0,7.0,2.0,7.0,b
26408,4.0,3.0,5.0,7.0,2.0,7.0,d
26409,4.0,6.0,5.0,7.0,2.0,7.0,b
26410,4.0,0.0,4.0,7.0,2.0,7.0,d
26411,4.0,3.0,4.0,7.0,2.0,7.0,b
26412,4.0,6.0,4.0,7.0,2.0,7.0,d
26413,4.0,0.0,3.0,7.0,2.0,7.0,b
26414,4.0,3.0,3.0,7.0,2.0,7.0,b
26415,4.0,6.0,3.0,7.0,2.0,7.0,b
26416,4.0,0.0,2.0,7.0,2.0,7.0,b
26417,4.0,1.0,2.0,7.0,2.0,7.0,b
26418,4.0,2.0,2.0,7.0,2.0,7.0,b
26419,4.0,3.0,2.0,7.0,2.0,7.0,b
26420,4.0,4.0,2.0,7.0,2.0,7.0,b
26421,4.0,5.0,2.0,7.0,2.0,7.0,b
26422,4.0,6.0,2.0,7.0,2.0,7.0,b
26423,4.0,0.0,1.0,7.0,2.0,7.0,b
26424,4.0,1.0,1.0,7.0,2.0,7.0,b
26425,4.0,2.0,1.0,7.0,2.0,7.0,b
26426,4.0,3.0,1.0,7.0,2.0,7.0,b
26427,4.0,4.0,1.0,7.0,2.0,7.0,b
26428,4.0,5.0,1.0,7.0,2.0,7.0,b
26429,4.0,6.0,1.0,7.0,2.0,7.0,b
26430,4.0,0.0,0.0,7.0,2.0,7.0,b
26431,4.0,1.0,0.0,7.0,2.0,7.0,b
26432,4.0,2.0,0.0,7.0,2.0,7.0,b
26433,4.0,4.0,0.0,7.0,2.0,7.0,b
26434,4.0,5.0,0.0,7.0,2.0,7.0,b
26435,4.0,6.0,0.0,7.0,2.0,7.0,b
26436,4.0,0.0,8.0,7.0,3.0,7.0,b
26437,4.0,1.0,8.0,7.0,3.0,7.0,w
26438,4.0,2.0,8.0,7.0,3.0,7.0,w
26439,4.0,4.0,8.0,7.0,3.0,7.0,w
26440,4.0,5.0,8.0,7.0,3.0,7.0,w
26441,4.0,6.0,8.0,7.0,3.0,7.0,b
26442,4.0,0.0,7.0,7.0,3.0,7.0,d
26443,4.0,1.0,7.0,7.0,3.0,7.0,b
26444,4.0,2.0,7.0,7.0,3.0,7.0,w
26445,4.0,4.0,7.0,7.0,3.0,7.0,w
26446,4.0,5.0,7.0,7.0,3.0,7.0,b
26447,4.0,6.0,7.0,7.0,3.0,7.0,d
26448,4.0,0.0,6.0,7.0,3.0,7.0,b
26449,4.0,1.0,6.0,7.0,3.0,7.0,d
26450,4.0,2.0,6.0,7.0,3.0,7.0,b
26451,4.0,3.0,6.0,7.0,3.0,7.0,d
26452,4.0,4.0,6.0,7.0,3.0,7.0,b
26453,4.0,5.0,6.0,7.0,3.0,7.0,d
26454,4.0,6.0,6.0,7.0,3.0,7.0,b
26455,4.0,0.0,5.0,7.0,3.0,7.0,d
26456,4.0,3.0,5.0,7.0,3.0,7.0,b
26457,4.0,6.0,5.0,7.0,3.0,7.0,d
26458,4.0,0.0,4.0,7.0,3.0,7.0,b
26459,4.0,3.0,4.0,7.0,3.0,7.0,b
26460,4.0,6.0,4.0,7.0,3.0,7.0,b
26461,4.0,0.0,3.0,7.0,3.0,7.0,b
26462,4.0,3.0,3.0,7.0,3.0,7.0,b
26463,4.0,6.0,3.0,7.0,3.0,7.0,b
26464,4.0,0.0,2.0,7.0,3.0,7.0,b
26465,4.0,1.0,2.0,7.0,3.0,7.0,b
26466,4.0,2.0,2.0,7.0,3.0,7.0,b
26467,4.0,3.0,2.0,7.0,3.0,7.0,b
26468,4.0,4.0,2.0,7.0,3.0,7.0,b
26469,4.0,5.0,2.0,7.0,3.0,7.0,b
26470,4.0,6.0,2.0,7.0,3.0,7.0,b
26471,4.0,0.0,1.0,7.0,3.0,7.0,b
26472,4.0,1.0,1.0,7.0,3.0,7.0,b
26473,4.0,2.0,1.0,7.0,3.0,7.0,b
26474,4.0,3.0,1.0,7.0,3.0,7.0,b
26475,4.0,4.0,1.0,7.0,3.0,7.0,b
26476,4.0,5.0,1.0,7.0,3.0,7.0,b
26477,4.0,6.0,1.0,7.0,3.0,7.0,b
26478,4.0,0.0,0.0,7.0,3.0,7.0,b
26479,4.0,1.0,0.0,7.0,3.0,7.0,b
26480,4.0,2.0,0.0,7.0,3.0,7.0,b
26481,4.0,4.0,0.0,7.0,3.0,7.0,b
26482,4.0,5.0,0.0,7.0,3.0,7.0,b
26483,4.0,6.0,0.0,7.0,3.0,7.0,b
26484,4.0,0.0,8.0,7.0,4.0,7.0,w
26485,4.0,1.0,8.0,7.0,4.0,7.0,w
26486,4.0,2.0,8.0,7.0,4.0,7.0,w
26487,4.0,4.0,8.0,7.0,4.0,7.0,w
26488,4.0,5.0,8.0,7.0,4.0,7.0,b
26489,4.0,6.0,8.0,7.0,4.0,7.0,d
26490,4.0,0.0,7.0,7.0,4.0,7.0,b
26491,4.0,1.0,7.0,7.0,4.0,7.0,w
26492,4.0,2.0,7.0,7.0,4.0,7.0,w
26493,4.0,3.0,7.0,7.0,4.0,7.0,w
26494,4.0,5.0,7.0,7.0,4.0,7.0,d
26495,4.0,6.0,7.0,7.0,4.0,7.0,b
26496,4.0,0.0,6.0,7.0,4.0,7.0,d
26497,4.0,1.0,6.0,7.0,4.0,7.0,b
26498,4.0,2.0,6.0,7.0,4.0,7.0,w
26499,4.0,3.0,6.0,7.0,4.0,7.0,b
26500,4.0,4.0,6.0,7.0,4.0,7.0,d
26501,4.0,5.0,6.0,7.0,4.0,7.0,b
26502,4.0,6.0,6.0,7.0,4.0,7.0,d
26503,4.0,0.0,5.0,7.0,4.0,7.0,b
26504,4.0,3.0,5.0,7.0,4.0,7.0,d
26505,4.0,6.0,5.0,7.0,4.0,7.0,b
26506,4.0,0.0,4.0,7.0,4.0,7.0,d
26507,4.0,3.0,4.0,7.0,4.0,7.0,b
26508,4.0,6.0,4.0,7.0,4.0,7.0,d
26509,4.0,0.0,3.0,7.0,4.0,7.0,b
26510,4.0,3.0,3.0,7.0,4.0,7.0,b
26511,4.0,6.0,3.0,7.0,4.0,7.0,b
26512,4.0,0.0,2.0,7.0,4.0,7.0,b
26513,4.0,1.0,2.0,7.0,4.0,7.0,b
26514,4.0,2.0,2.0,7.0,4.0,7.0,b
26515,4.0,3.0,2.0,7.0,4.0,7.0,b
26516,4.0,4.0,2.0,7.0,4.0,7.0,b
26517,4.0,5.0,2.0,7.0,4.0,7.0,b
26518,4.0,6.0,2.0,7.0,4.0,7.0,b
26519,4.0,0.0,1.0,7.0,4.0,7.0,b
26520,4.0,1.0,1.0,7.0,4.0,7.0,b
26521,4.0,2.0,1.0,7.0,4.0,7.0,b
26522,4.0,3.0,1.0,7.0,4.0,7.0,b
26523,4.0,4.0,1.0,7.0,4.0,7.0,b
26524,4.0,5.0,1.0,7.0,4.0,7.0,b
26525,4.0,6.0,1.0,7.0,4.0,7.0,b
26526,4.0,0.0,0.0,7.0,4.0,7.0,b
26527,4.0,1.0,0.0,7.0,4.0,7.0,b
26528,4.0,2.0,0.0,7.0,4.0,7.0,b
26529,4.0,4.0,0.0,7.0,4.0,7.0,b
26530,4.0,5.0,0.0,7.0,4.0,7.0,b
26531,4.0,6.0,0.0,7.0,4.0,7.0,b
26532,4.0,0.0,8.0,7.0,5.0,7.0,w
26533,4.0,1.0,8.0,7.0,5.0,7.0,w
26534,4.0,2.0,8.0,7.0,5.0,7.0,w
26535,4.0,4.0,8.0,7.0,5.0,7.0,w
26536,4.0,5.0,8.0,7.0,5.0,7.0,w
26537,4.0,6.0,8.0,7.0,5.0,7.0,b
26538,4.0,0.0,7.0,7.0,5.0,7.0,w
26539,4.0,1.0,7.0,7.0,5.0,7.0,w
26540,4.0,2.0,7.0,7.0,5.0,7.0,w
26541,4.0,3.0,7.0,7.0,5.0,7.0,w
26542,4.0,4.0,7.0,7.0,5.0,7.0,w
26543,4.0,6.0,7.0,7.0,5.0,7.0,d
26544,4.0,0.0,6.0,7.0,5.0,7.0,b
26545,4.0,1.0,6.0,7.0,5.0,7.0,w
26546,4.0,2.0,6.0,7.0,5.0,7.0,w
26547,4.0,3.0,6.0,7.0,5.0,7.0,w
26548,4.0,4.0,6.0,7.0,5.0,7.0,b
26549,4.0,5.0,6.0,7.0,5.0,7.0,d
26550,4.0,6.0,6.0,7.0,5.0,7.0,b
26551,4.0,0.0,5.0,7.0,5.0,7.0,d
26552,4.0,3.0,5.0,7.0,5.0,7.0,b
26553,4.0,6.0,5.0,7.0,5.0,7.0,d
26554,4.0,0.0,4.0,7.0,5.0,7.0,b
26555,4.0,3.0,4.0,7.0,5.0,7.0,d
26556,4.0,6.0,4.0,7.0,5.0,7.0,b
26557,4.0,0.0,3.0,7.0,5.0,7.0,d
26558,4.0,3.0,3.0,7.0,5.0,7.0,b
26559,4.0,6.0,3.0,7.0,5.0,7.0,b
26560,4.0,0.0,2.0,7.0,5.0,7.0,b
26561,4.0,1.0,2.0,7.0,5.0,7.0,b
26562,4.0,2.0,2.0,7.0,5.0,7.0,b
26563,4.0,3.0,2.0,7.0,5.0,7.0,b
26564,4.0,4.0,2.0,7.0,5.0,7.0,b
26565,4.0,5.0,2.0,7.0,5.0,7.0,b
26566,4.0,6.0,2.0,7.0,5.0,7.0,b
26567,4.0,0.0,1.0,7.0,5.0,7.0,b
26568,4.0,1.0,1.0,7.0,5.0,7.0,b
26569,4.0,2.0,1.0,7.0,5.0,7.0,b
26570,4.0,3.0,1.0,7.0,5.0,7.0,b
26571,4.0,4.0,1.0,7.0,5.0,7.0,b
26572,4.0,5.0,1.0,7.0,5.0,7.0,b
26573,4.0,6.0,1.0,7.0,5.0,7.0,b
26574,4.0,0.0,0.0,7.0,5.0,7.0,b
26575,4.0,1.0,0.0,7.0,5.0,7.0,b
26576,4.0,2.0,0.0,7.0,5.0,7.0,b
26577,4.0,4.0,0.0,7.0,5.0,7.0,b
26578,4.0,5.0,0.0,7.0,5.0,7.0,b
26579,4.0,6.0,0.0,7.0,5.0,7.0,b
26580,4.0,0.0,8.0,7.0,6.0,7.0,w
26581,4.0,1.0,8.0,7.0,6.0,7.0,w
26582,4.0,2.0,8.0,7.0,6.0,7.0,w
26583,4.0,4.0,8.0,7.0,6.0,7.0,w
26584,4.0,5.0,8.0,7.0,6.0,7.0,w
26585,4.0,6.0,8.0,7.0,6.0,7.0,w
26586,4.0,0.0,7.0,7.0,6.0,7.0,w
26587,4.0,1.0,7.0,7.0,6.0,7.0,w
26588,4.0,2.0,7.0,7.0,6.0,7.0,w
26589,4.0,3.0,7.0,7.0,6.0,7.0,w
26590,4.0,4.0,7.0,7.0,6.0,7.0,w
26591,4.0,5.0,7.0,7.0,6.0,7.0,w
26592,4.0,0.0,6.0,7.0,6.0,7.0,w
26593,4.0,1.0,6.0,7.0,6.0,7.0,w
26594,4.0,2.0,6.0,7.0,6.0,7.0,w
26595,4.0,3.0,6.0,7.0,6.0,7.0,w
